date,time_idx,group_id,city_id,hospital_id_enc,hospital_beds,staff_count,population_density,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,aqi_forecast_1,temp_forecast_1,rainfall_forecast_1,aqi_forecast_2,temp_forecast_2,rainfall_forecast_2,aqi_forecast_3,temp_forecast_3,rainfall_forecast_3,aqi_forecast_4,temp_forecast_4,rainfall_forecast_4,aqi_forecast_5,temp_forecast_5,rainfall_forecast_5,aqi_forecast_6,temp_forecast_6,rainfall_forecast_6,aqi_forecast_7,temp_forecast_7,rainfall_forecast_7
2025-08-13,76,NOIH3,4,2,108,44,9000,158,163,161,154.36,192,27.82,53.73,9,2.0,91,0.0,0,0,2,0,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9
2025-08-14,77,NOIH3,4,2,108,44,9000,153,158,152,154.0,191,27.72,53.49,9,1.98,91,0.0,0,0,3,0,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9
2025-08-15,78,NOIH3,4,2,108,44,9000,148,153,163,153.43,190,27.61,53.26,9,1.96,91,0.0,0,0,4,0,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9
2025-08-16,79,NOIH3,4,2,108,44,9000,141,148,138,153.07,174,27.5,53.03,9,1.94,81,0.0,0,0,5,1,173,27.39,9,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9
2025-08-17,80,NOIH3,4,2,108,44,9000,133,141,131,153.36,173,27.39,52.8,9,1.92,81,0.0,0,0,6,1,187,27.27,9,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9
2025-08-18,81,NOIH3,4,2,108,44,9000,157,133,163,151.79,187,27.27,52.58,9,1.91,91,0.0,0,0,0,0,186,27.15,9,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10
2025-08-19,82,NOIH3,4,2,108,44,9000,402,157,163,168.79,186,27.15,52.35,9,1.89,91,1.0,0,0,1,0,185,27.03,9,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10
2025-08-20,83,NOIH3,4,2,108,44,9000,147,402,158,167.79,185,27.03,52.13,9,1.87,91,0.0,0,0,2,0,184,26.91,9,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10
2025-08-21,84,NOIH3,4,2,108,44,9000,147,147,153,167.43,184,26.91,51.91,9,1.85,91,0.0,0,0,3,0,183,26.8,9,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10
2025-08-22,85,NOIH3,4,2,108,44,9000,141,147,148,165.86,183,26.8,51.7,9,1.84,91,0.0,0,0,4,0,167,26.69,9,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10
2025-08-23,86,NOIH3,4,2,108,44,9000,129,141,141,165.21,167,26.69,51.48,9,1.82,81,0.0,0,0,5,1,166,26.59,9,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10
2025-08-24,87,NOIH3,4,2,108,44,9000,130,129,133,165.14,166,26.59,51.27,9,1.81,81,0.0,0,0,6,1,180,26.5,10,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10
2025-08-25,88,NOIH3,4,2,108,44,9000,155,130,157,164.57,180,26.5,51.06,10,1.79,91,0.0,0,0,0,0,259,26.42,10,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10
2025-08-26,89,NOIH3,4,2,108,44,9000,220,155,402,168.64,259,26.42,50.86,10,1.78,66,0.0,1,0,1,0,258,26.35,10,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10
2025-08-27,90,NOIH3,4,2,108,44,9000,186,220,147,170.64,258,26.35,50.65,10,1.76,66,0.0,1,0,2,0,257,26.29,10,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10
2025-08-28,91,NOIH3,4,2,108,44,9000,199,186,147,173.93,257,26.29,50.45,10,1.75,66,0.0,1,0,3,0,176,26.25,10,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10
2025-08-29,92,NOIH3,4,2,108,44,9000,153,199,141,174.29,176,26.25,50.26,10,1.73,91,0.0,0,0,4,0,161,26.22,10,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10
2025-08-30,93,NOIH3,4,2,108,44,9000,125,153,129,173.14,161,26.22,50.06,10,1.72,81,0.0,0,0,5,1,160,26.2,10,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10
2025-08-31,94,NOIH3,4,2,108,44,9000,122,125,130,172.36,160,26.2,49.87,10,1.71,81,0.0,0,0,6,1,174,26.2,10,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10
2025-09-01,95,NOIH3,4,2,108,44,9000,151,122,155,171.93,174,26.2,49.68,10,1.69,91,0.0,0,0,0,0,174,26.22,10,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10
2025-09-02,96,NOIH3,4,2,108,44,9000,153,151,220,154.14,174,26.22,49.49,10,1.68,91,0.0,0,0,1,0,173,26.24,10,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10
2025-09-03,97,NOIH3,4,2,108,44,9000,146,153,186,154.07,173,26.24,49.31,10,1.67,91,0.0,0,0,2,0,173,26.29,10,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10
2025-09-04,98,NOIH3,4,2,108,44,9000,143,146,199,153.79,173,26.29,49.13,10,1.66,91,0.0,0,0,3,0,172,26.34,10,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10
2025-09-05,99,NOIH3,4,2,108,44,9000,142,143,153,153.86,172,26.34,48.96,10,1.64,91,0.0,0,0,4,0,157,26.41,10,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10
2025-09-06,100,NOIH3,4,2,108,44,9000,126,142,125,153.64,157,26.41,48.78,10,1.63,81,0.0,0,0,5,1,157,26.49,10,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10
2025-09-07,101,NOIH3,4,2,108,44,9000,125,126,122,153.29,157,26.49,48.61,10,1.62,81,0.0,0,0,6,1,172,26.58,10,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10
2025-09-08,102,NOIH3,4,2,108,44,9000,145,125,151,152.57,172,26.58,48.45,10,1.61,91,0.0,0,0,0,0,171,26.68,10,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10
2025-09-09,103,NOIH3,4,2,108,44,9000,155,145,153,147.93,171,26.68,48.28,10,1.6,91,0.0,0,0,1,0,171,26.78,10,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10
2025-09-10,104,NOIH3,4,2,108,44,9000,141,155,146,144.71,171,26.78,48.12,10,1.59,91,0.0,0,0,2,0,171,26.89,10,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10
2025-09-11,105,NOIH3,4,2,108,44,9000,146,141,143,140.93,171,26.89,47.97,10,1.59,91,0.0,0,0,3,0,171,27.01,10,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10
2025-09-12,106,NOIH3,4,2,108,44,9000,146,146,142,140.43,171,27.01,47.82,10,1.58,91,0.0,0,0,4,0,156,27.12,10,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10
2025-09-13,107,NOIH3,4,2,108,44,9000,117,146,126,139.86,156,27.12,47.67,10,1.57,81,0.0,0,0,5,1,156,27.24,10,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10
2025-09-14,108,NOIH3,4,2,108,44,9000,126,117,125,140.14,156,27.24,47.52,10,1.56,81,0.0,0,0,6,1,172,27.36,10,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10
2025-09-15,109,NOIH3,4,2,108,44,9000,151,126,145,140.14,172,27.36,47.38,10,1.55,91,0.0,0,0,0,0,172,27.47,10,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10
2025-09-16,110,NOIH3,4,2,108,44,9000,149,151,155,139.86,172,27.47,47.24,10,1.55,91,0.0,0,0,1,0,172,27.58,10,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10
2025-09-17,111,NOIH3,4,2,108,44,9000,152,149,141,140.29,172,27.58,47.11,10,1.54,91,0.0,0,0,2,0,172,27.68,10,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10
2025-09-18,112,NOIH3,4,2,108,44,9000,146,152,146,140.5,172,27.68,46.98,10,1.54,91,0.0,0,0,3,0,172,27.77,10,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10
2025-09-19,113,NOIH3,4,2,108,44,9000,147,146,146,140.86,172,27.77,46.85,10,1.53,91,0.0,0,0,4,0,157,27.86,10,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10
2025-09-20,114,NOIH3,4,2,108,44,9000,127,147,117,140.93,157,27.86,46.73,10,1.53,81,0.0,0,0,5,1,157,27.93,10,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10
2025-09-21,115,NOIH3,4,2,108,44,9000,124,127,126,140.86,157,27.93,46.61,10,1.52,81,0.0,0,0,6,1,172,28.0,10,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10
2025-09-22,116,NOIH3,4,2,108,44,9000,158,124,151,141.79,172,28.0,46.5,10,1.52,91,0.0,0,0,0,0,173,28.05,10,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10
2025-09-23,117,NOIH3,4,2,108,44,9000,154,158,149,141.71,173,28.05,46.39,10,1.51,91,0.0,0,0,1,0,173,28.09,10,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10
2025-09-24,118,NOIH3,4,2,108,44,9000,138,154,152,141.5,173,28.09,46.28,10,1.51,91,0.0,0,0,2,0,173,28.12,10,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5
2025-09-25,119,NOIH3,4,2,108,44,9000,228,138,146,147.36,173,28.12,46.18,10,1.51,91,0.4,0,0,3,0,173,28.13,10,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5
2025-09-26,120,NOIH3,4,2,108,44,9000,143,228,147,147.14,173,28.13,46.08,10,1.51,91,0.0,0,0,4,0,158,28.13,10,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5
2025-09-27,121,NOIH3,4,2,108,44,9000,130,143,127,148.07,158,28.13,45.99,10,1.5,81,0.0,0,0,5,1,158,28.13,10,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5
2025-09-28,122,NOIH3,4,2,108,44,9000,128,130,124,148.21,158,28.13,45.9,10,1.5,81,0.0,0,0,6,1,172,28.11,10,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5
2025-09-29,123,NOIH3,4,2,108,44,9000,155,128,158,148.5,172,28.11,45.81,10,1.5,91,0.0,0,0,0,0,172,28.08,10,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5
2025-09-30,124,NOIH3,4,2,108,44,9000,149,155,154,148.5,172,28.08,45.73,10,1.5,91,0.0,0,0,1,0,172,28.04,5,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5
2025-10-01,125,NOIH3,4,2,108,44,9000,141,149,138,147.71,172,28.04,45.65,5,1.5,91,0.0,0,0,2,0,172,27.99,5,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5
2025-10-02,126,NOIH3,4,2,108,44,9000,143,141,228,147.5,172,27.99,45.58,5,1.5,91,0.0,0,0,3,0,172,27.94,5,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5
2025-10-03,127,NOIH3,4,2,108,44,9000,145,143,143,147.36,172,27.94,45.51,5,1.5,91,0.0,0,0,4,0,157,27.88,5,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5
2025-10-04,128,NOIH3,4,2,108,44,9000,126,145,130,147.29,157,27.88,45.44,5,1.5,81,0.0,0,0,5,1,156,27.81,5,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5
2025-10-05,129,NOIH3,4,2,108,44,9000,128,126,128,147.57,156,27.81,45.38,5,1.5,81,0.0,0,0,6,1,171,27.75,5,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5
2025-10-06,130,NOIH3,4,2,108,44,9000,150,128,155,147.0,171,27.75,45.33,5,1.51,91,0.0,0,0,0,0,171,27.68,5,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5
2025-10-07,131,NOIH3,4,2,108,44,9000,149,150,149,146.64,171,27.68,45.28,5,1.51,91,0.0,0,0,1,0,171,27.62,5,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5
2025-10-08,132,NOIH3,4,2,108,44,9000,137,149,141,146.57,171,27.62,45.23,5,1.51,91,0.0,0,0,2,0,170,27.56,5,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5
2025-10-09,133,NOIH3,4,2,108,44,9000,142,137,143,140.43,170,27.56,45.19,5,1.52,91,0.0,0,0,3,0,170,27.5,5,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5
2025-10-10,134,NOIH3,4,2,108,44,9000,143,142,145,140.43,170,27.5,45.15,5,1.52,91,0.0,0,0,4,0,155,27.46,5,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5
2025-10-11,135,NOIH3,4,2,108,44,9000,121,143,126,139.79,155,27.46,45.11,5,1.52,81,0.0,0,0,5,1,155,27.42,5,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5
2025-10-12,136,NOIH3,4,2,108,44,9000,124,121,128,139.5,155,27.42,45.08,5,1.53,81,0.0,0,0,6,1,170,27.38,5,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5
2025-10-13,137,NOIH3,4,2,108,44,9000,155,124,150,139.5,170,27.38,45.06,5,1.53,91,0.0,0,0,0,0,169,27.36,5,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5
2025-10-14,138,NOIH3,4,2,108,44,9000,152,155,149,139.71,169,27.36,45.04,5,1.54,91,0.0,0,0,1,0,169,27.35,5,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5
2025-10-15,139,NOIH3,4,2,108,44,9000,140,152,137,139.64,169,27.35,45.02,5,1.54,91,0.0,0,0,2,0,169,27.36,5,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5
2025-10-16,140,NOIH3,4,2,108,44,9000,136,140,142,139.14,169,27.36,45.01,5,1.55,91,0.0,0,0,3,0,169,27.38,5,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5
2025-10-17,141,NOIH3,4,2,108,44,9000,145,136,143,139.14,169,27.38,45.0,5,1.56,91,0.0,0,0,4,0,154,27.41,5,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5
2025-10-18,142,NOIH3,4,2,108,44,9000,124,145,121,139.0,154,27.41,45.0,5,1.57,81,0.0,0,0,5,1,155,27.45,5,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5
2025-10-19,143,NOIH3,4,2,108,44,9000,126,124,124,138.86,155,27.45,45.0,5,1.57,81,0.0,0,0,6,1,170,27.51,5,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5
2025-10-20,144,NOIH3,4,2,108,44,9000,149,126,155,138.79,170,27.51,45.01,5,1.58,91,0.0,0,0,0,0,170,27.59,5,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5
2025-10-21,145,NOIH3,4,2,108,44,9000,146,149,152,138.57,170,27.59,45.02,5,1.59,91,0.0,0,0,1,0,170,27.68,5,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5
2025-10-22,146,NOIH3,4,2,108,44,9000,143,146,140,139.0,170,27.68,45.03,5,1.6,91,0.0,0,0,2,0,171,27.78,5,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5
2025-10-23,147,NOIH3,4,2,108,44,9000,148,143,136,139.43,171,27.78,45.05,5,1.61,91,0.0,0,0,3,0,171,27.89,5,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5
2025-10-24,148,NOIH3,4,2,108,44,9000,139,148,145,139.14,171,27.89,45.08,5,1.62,91,0.0,0,0,4,0,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5
2025-10-25,149,NOIH3,4,2,108,44,9000,134,139,124,140.07,157,28.02,45.1,5,1.63,81,0.0,0,0,5,1,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5
2025-10-26,150,NOIH3,4,2,108,44,9000,128,134,126,140.36,158,28.15,45.14,5,1.64,81,0.0,0,0,6,1,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5
2025-10-27,151,NOIH3,4,2,108,44,9000,161,128,149,140.79,173,28.29,45.17,5,1.65,91,0.0,0,0,0,0,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5
2025-10-28,152,NOIH3,4,2,108,44,9000,149,161,146,140.57,174,28.45,45.21,5,1.66,91,0.0,0,0,1,0,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5
2025-10-29,153,NOIH3,4,2,108,44,9000,152,149,143,141.43,175,28.6,45.26,5,1.67,91,0.0,0,0,2,0,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5
2025-10-30,154,NOIH3,4,2,108,44,9000,142,152,148,141.86,176,28.76,45.31,5,1.69,91,0.0,0,0,3,0,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5
2025-10-31,155,NOIH3,4,2,108,44,9000,141,142,139,141.57,176,28.92,45.36,5,1.7,91,0.0,0,0,4,0,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5
2025-11-01,156,NOIH3,4,2,108,44,9000,211,141,134,147.79,162,29.09,45.42,5,1.71,81,0.4,0,0,5,1,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4
2025-11-02,157,NOIH3,4,2,108,44,9000,128,211,128,147.93,163,29.25,45.49,5,1.73,81,0.0,0,0,6,1,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4
2025-11-03,158,NOIH3,4,2,108,44,9000,164,128,161,149.0,179,29.41,45.55,5,1.74,91,0.0,0,0,0,0,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4
2025-11-04,159,NOIH3,4,2,108,44,9000,164,164,149,150.29,180,29.56,45.62,5,1.75,91,0.0,0,0,1,0,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4
2025-11-05,160,NOIH3,4,2,108,44,9000,146,164,152,150.5,181,29.71,45.7,5,1.77,91,0.0,0,0,2,0,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4
2025-11-06,161,NOIH3,4,2,108,44,9000,168,146,142,151.93,182,29.84,45.78,5,1.78,91,0.0,0,0,3,0,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4
2025-11-07,162,NOIH3,4,2,108,44,9000,147,168,141,152.5,183,29.97,45.86,5,1.8,91,0.0,0,0,4,0,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4
2025-11-08,163,NOIH3,4,2,108,44,9000,136,147,211,152.64,169,30.09,45.95,4,1.81,81,0.0,0,0,5,1,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4
2025-11-09,164,NOIH3,4,2,108,44,9000,133,136,128,153.0,170,30.2,46.05,4,1.83,81,0.0,0,0,6,1,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4
2025-11-10,165,NOIH3,4,2,108,44,9000,161,133,164,153.0,186,30.3,46.14,4,1.85,91,0.0,0,0,0,0,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4
2025-11-11,166,NOIH3,4,2,108,44,9000,164,161,164,154.07,187,30.38,46.24,4,1.86,91,0.0,0,0,1,0,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4
2025-11-12,167,NOIH3,4,2,108,44,9000,165,164,146,155.0,187,30.45,46.35,4,1.88,91,0.0,0,0,2,0,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4
2025-11-13,168,NOIH3,4,2,108,44,9000,155,165,168,155.93,188,30.51,46.46,4,1.9,91,0.0,0,0,3,0,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4
2025-11-14,169,NOIH3,4,2,108,44,9000,155,155,147,156.93,189,30.55,46.57,4,1.91,91,0.0,0,0,4,0,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4
2025-11-15,170,NOIH3,4,2,108,44,9000,127,155,136,150.93,175,30.59,46.69,4,1.93,81,0.0,0,0,5,1,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4
2025-11-16,171,NOIH3,4,2,108,44,9000,127,127,133,150.86,175,30.61,46.81,4,1.95,81,0.0,0,0,6,1,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4
2025-11-17,172,NOIH3,4,2,108,44,9000,171,127,161,151.36,191,30.61,46.93,4,1.97,91,0.0,0,0,0,0,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3
2025-11-18,173,NOIH3,4,2,108,44,9000,170,171,164,151.79,192,30.61,47.06,4,1.99,91,0.0,0,0,1,0,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3
2025-11-19,174,NOIH3,4,2,108,44,9000,148,170,165,151.93,192,30.6,47.19,4,2.01,91,0.0,0,0,2,0,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3
2025-11-20,175,NOIH3,4,2,108,44,9000,152,148,155,150.79,193,30.58,47.33,4,2.03,91,0.0,0,0,3,0,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3
2025-11-21,176,NOIH3,4,2,108,44,9000,161,152,155,151.79,193,30.56,47.47,4,2.05,91,0.0,0,0,4,0,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3
2025-11-22,177,NOIH3,4,2,108,44,9000,142,161,127,152.21,179,30.53,47.62,4,2.07,81,0.0,0,0,5,1,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3
2025-11-23,178,NOIH3,4,2,108,44,9000,131,142,127,152.07,179,30.49,47.76,4,2.09,81,0.0,0,0,6,1,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3
2025-11-24,179,NOIH3,4,2,108,44,9000,165,131,171,152.36,195,30.46,47.91,3,2.11,91,0.0,0,0,0,0,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3
2025-11-25,180,NOIH3,4,2,108,44,9000,163,165,170,152.29,195,30.42,48.07,3,2.13,91,0.0,0,0,1,0,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3
2025-11-26,181,NOIH3,4,2,108,44,9000,167,163,148,152.43,196,30.39,48.23,3,2.15,91,0.0,0,0,2,0,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3,200,30.34,3
2025-11-27,182,NOIH3,4,2,108,44,9000,150,167,152,152.07,196,30.36,48.39,3,2.17,91,0.0,0,0,3,0,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3,200,30.34,3,200,30.37,3
