date,day_of_week,month,week_of_year,is_weekend,season,temperature,aqi,outbreak_index,mobility_index,population,population_density,elderly_ratio,hospital_id,hospital_capacity,icu_capacity,admissions
2018-08-16,3,8,33,0,summer,37.09,92.27,1.62,79.7492791218182,300000,4000,0.08,HOSP_1,300,54,98
2018-08-17,4,8,33,0,summer,36.96,91.78,1.38,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,100
2018-08-18,5,8,33,1,summer,36.84,91.29,1.16,77.81831482468034,300000,4000,0.08,HOSP_1,300,54,88
2018-08-19,6,8,33,1,summer,36.71,90.82,0.96,74.33883739117556,300000,4000,0.08,HOSP_1,300,54,84
2018-08-20,0,8,34,0,summer,36.58,90.35,0.78,70.0,300000,4000,0.08,HOSP_1,300,54,103
2018-08-21,1,8,34,0,summer,36.45,89.89,0.62,65.66116260882445,300000,4000,0.08,HOSP_1,300,54,99
2018-08-22,2,8,34,0,summer,36.32,89.44,0.47,62.18168517531975,300000,4000,0.08,HOSP_1,300,54,95
2018-08-23,3,8,34,0,summer,36.19,89.0,0.35,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,95
2018-08-24,4,8,34,0,summer,36.05,88.57,0.24,60.25072087818177,300000,4000,0.08,HOSP_1,300,54,99
2018-08-25,5,8,34,1,summer,35.91,88.15,0.15,62.18168517531968,300000,4000,0.08,HOSP_1,300,54,87
2018-08-26,6,8,34,1,summer,35.77,87.74,0.09,65.66116260882436,300000,4000,0.08,HOSP_1,300,54,83
2018-08-27,0,8,35,0,summer,35.63,87.34,0.04,69.99999999999989,300000,4000,0.08,HOSP_1,300,54,102
2018-08-28,1,8,35,0,summer,35.49,86.95,0.01,74.33883739117545,300000,4000,0.08,HOSP_1,300,54,98
2018-08-29,2,8,35,0,summer,35.34,86.56,0.0,77.81831482468019,300000,4000,0.08,HOSP_1,300,54,94
2018-08-30,3,8,35,0,summer,35.2,86.19,0.01,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,94
2018-08-31,4,8,35,0,summer,35.05,85.83,0.04,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,98
2018-09-01,5,9,35,1,monsoon,34.9,85.47,0.09,77.8183148246803,300000,4000,0.08,HOSP_1,300,54,86
2018-09-02,6,9,35,1,monsoon,34.75,85.13,0.15,74.33883739117562,300000,4000,0.08,HOSP_1,300,54,82
2018-09-03,0,9,36,0,monsoon,34.6,84.8,0.24,70.00000000000009,300000,4000,0.08,HOSP_1,300,54,101
2018-09-04,1,9,36,0,monsoon,34.44,84.48,0.35,65.66116260882453,300000,4000,0.08,HOSP_1,300,54,97
2018-09-05,2,9,36,0,monsoon,34.29,84.17,0.47,62.18168517531971,300000,4000,0.08,HOSP_1,300,54,93
2018-09-06,3,9,36,0,monsoon,34.13,83.87,0.62,60.250720878181774,300000,4000,0.08,HOSP_1,300,54,93
2018-09-07,4,9,36,0,monsoon,33.98,83.58,0.78,60.250720878181745,300000,4000,0.08,HOSP_1,300,54,98
2018-09-08,5,9,36,1,monsoon,33.82,83.3,0.96,62.18168517531963,300000,4000,0.08,HOSP_1,300,54,85
2018-09-09,6,9,36,1,monsoon,33.66,83.03,1.16,65.66116260882441,300000,4000,0.08,HOSP_1,300,54,82
2018-09-10,0,9,37,0,monsoon,33.5,82.77,1.38,69.99999999999996,300000,4000,0.08,HOSP_1,300,54,100
2018-09-11,1,9,37,0,monsoon,33.33,82.52,1.62,74.33883739117564,300000,4000,0.08,HOSP_1,300,54,96
2018-09-12,2,9,37,0,monsoon,33.17,82.29,1.88,77.81831482468031,300000,4000,0.08,HOSP_1,300,54,93
2018-09-13,3,9,37,0,monsoon,33.01,82.07,2.15,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,92
2018-09-14,4,9,37,0,monsoon,32.84,81.85,2.45,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,97
2018-09-15,5,9,37,1,monsoon,32.68,81.65,2.76,77.81831482468034,300000,4000,0.08,HOSP_1,300,54,85
2018-09-16,6,9,37,1,monsoon,32.51,81.46,3.09,74.33883739117569,300000,4000,0.08,HOSP_1,300,54,81
2018-09-17,0,9,38,0,monsoon,32.34,81.28,3.44,70.00000000000016,300000,4000,0.08,HOSP_1,300,54,100
2018-09-18,1,9,38,0,monsoon,32.18,81.12,3.81,65.66116260882445,300000,4000,0.08,HOSP_1,300,54,96
2018-09-19,2,9,38,0,monsoon,32.01,80.96,4.19,62.18168517531975,300000,4000,0.08,HOSP_1,300,54,92
2018-09-20,3,9,38,0,monsoon,31.84,80.82,4.59,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,92
2018-09-21,4,9,38,0,monsoon,31.67,80.68,5.01,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,97
2018-09-22,5,9,38,1,monsoon,31.5,80.56,5.45,62.18168517531967,300000,4000,0.08,HOSP_1,300,54,85
2018-09-23,6,9,38,1,monsoon,31.33,80.45,5.9,65.66116260882434,300000,4000,0.08,HOSP_1,300,54,81
2018-09-24,0,9,39,0,monsoon,31.16,80.36,6.38,70.00000000000003,300000,4000,0.08,HOSP_1,300,54,99
2018-09-25,1,9,39,0,monsoon,30.99,80.27,6.86,74.33883739117557,300000,4000,0.08,HOSP_1,300,54,96
2018-09-26,2,9,39,0,monsoon,30.82,80.2,7.37,77.81831482468027,300000,4000,0.08,HOSP_1,300,54,92
2018-09-27,3,9,39,0,monsoon,30.65,80.13,7.89,79.74927912181822,300000,4000,0.08,HOSP_1,300,54,92
2018-09-28,4,9,39,0,monsoon,30.47,80.08,8.43,79.74927912181826,300000,4000,0.08,HOSP_1,300,54,97
2018-09-29,5,9,39,1,monsoon,30.3,80.04,8.98,77.8183148246804,300000,4000,0.08,HOSP_1,300,54,85
2018-09-30,6,9,39,1,monsoon,30.13,80.02,9.55,74.3388373911755,300000,4000,0.08,HOSP_1,300,54,81
2018-10-01,0,10,40,0,monsoon,29.96,80.0,10.13,69.99999999999994,300000,4000,0.08,HOSP_1,300,54,99
2018-10-02,1,10,40,0,monsoon,29.78,80.0,10.73,65.6611626088244,300000,4000,0.08,HOSP_1,300,54,96
2018-10-03,2,10,40,0,monsoon,29.61,80.01,11.35,62.18168517531971,300000,4000,0.08,HOSP_1,300,54,92
2018-10-04,3,10,40,0,monsoon,29.44,80.03,11.98,60.250720878181774,300000,4000,0.08,HOSP_1,300,54,92
2018-10-05,4,10,40,0,monsoon,29.27,80.06,12.62,60.250720878181745,300000,4000,0.08,HOSP_1,300,54,97
2018-10-06,5,10,40,1,monsoon,29.1,80.11,13.28,62.18168517531963,300000,4000,0.08,HOSP_1,300,54,85
2018-10-07,6,10,40,1,monsoon,28.93,80.16,13.96,65.66116260882441,300000,4000,0.08,HOSP_1,300,54,81
2018-10-08,0,10,41,0,monsoon,28.76,80.23,14.64,69.99999999999996,300000,4000,0.08,HOSP_1,300,54,99
2018-10-09,1,10,41,0,monsoon,28.58,80.31,15.35,74.3388373911755,300000,4000,0.08,HOSP_1,300,54,96
2018-10-10,2,10,41,0,monsoon,28.41,80.4,16.06,77.81831482468023,300000,4000,0.08,HOSP_1,300,54,92
2018-10-11,3,10,41,0,monsoon,28.24,80.51,16.79,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,92
2018-10-12,4,10,41,0,monsoon,28.08,80.62,17.53,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,97
2018-10-13,5,10,41,1,monsoon,27.91,80.75,18.28,77.81831482468026,300000,4000,0.08,HOSP_1,300,54,85
2018-10-14,6,10,41,1,monsoon,27.74,80.89,19.05,74.33883739117556,300000,4000,0.08,HOSP_1,300,54,81
2018-10-15,0,10,42,0,monsoon,27.57,81.04,19.82,70.00000000000016,300000,4000,0.08,HOSP_1,300,54,100
2018-10-16,1,10,42,0,monsoon,27.4,81.2,20.61,65.66116260882447,300000,4000,0.08,HOSP_1,300,54,96
2018-10-17,2,10,42,0,monsoon,27.24,81.37,21.41,62.181685175319664,300000,4000,0.08,HOSP_1,300,54,92
2018-10-18,3,10,42,0,monsoon,27.07,81.55,22.22,60.250720878181795,300000,4000,0.08,HOSP_1,300,54,92
2018-10-19,4,10,42,0,monsoon,26.91,81.75,23.04,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,97
2018-10-20,5,10,42,1,monsoon,26.75,81.96,23.88,62.18168517531958,300000,4000,0.08,HOSP_1,300,54,85
2018-10-21,6,10,42,1,monsoon,26.58,82.18,24.72,65.66116260882434,300000,4000,0.08,HOSP_1,300,54,81
2018-10-22,0,10,43,0,monsoon,26.42,82.41,25.57,70.00000000000001,300000,4000,0.08,HOSP_1,300,54,100
2018-10-23,1,10,43,0,monsoon,26.26,82.65,26.43,74.3388373911757,300000,4000,0.08,HOSP_1,300,54,97
2018-10-24,2,10,43,0,monsoon,26.1,82.9,27.3,77.81831482468027,300000,4000,0.08,HOSP_1,300,54,93
2018-10-25,3,10,43,0,monsoon,25.95,83.16,28.18,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,93
2018-10-26,4,10,43,0,monsoon,25.79,83.43,29.07,79.74927912181826,300000,4000,0.08,HOSP_1,300,54,98
2018-10-27,5,10,43,1,monsoon,25.63,83.72,29.96,77.81831482468031,300000,4000,0.08,HOSP_1,300,54,86
2018-10-28,6,10,43,1,monsoon,25.48,84.01,30.87,74.33883739117576,300000,4000,0.08,HOSP_1,300,54,82
2018-10-29,0,10,44,0,monsoon,25.33,84.32,31.78,70.00000000000009,300000,4000,0.08,HOSP_1,300,54,101
2018-10-30,1,10,44,0,monsoon,25.17,84.64,32.69,65.6611626088244,300000,4000,0.08,HOSP_1,300,54,97
2018-10-31,2,10,44,0,monsoon,25.02,84.96,33.62,62.1816851753198,300000,4000,0.08,HOSP_1,300,54,94
2018-11-01,3,11,44,0,spring,24.88,85.3,34.55,60.250720878181774,300000,4000,0.08,HOSP_1,300,54,94
2018-11-02,4,11,44,0,spring,24.73,85.65,35.49,60.250720878181774,300000,4000,0.08,HOSP_1,300,54,99
2018-11-03,5,11,44,1,spring,24.58,86.01,36.43,62.18168517531962,300000,4000,0.08,HOSP_1,300,54,86
2018-11-04,6,11,44,1,spring,24.44,86.38,37.38,65.6611626088244,300000,4000,0.08,HOSP_1,300,54,83
2018-11-05,0,11,45,0,spring,24.3,86.75,38.33,70.00000000000009,300000,4000,0.08,HOSP_1,300,54,102
2018-11-06,1,11,45,0,spring,24.16,87.14,39.28,74.3388373911755,300000,4000,0.08,HOSP_1,300,54,98
2018-11-07,2,11,45,0,spring,24.02,87.54,40.25,77.81831482468031,300000,4000,0.08,HOSP_1,300,54,94
2018-11-08,3,11,45,0,spring,23.88,87.95,41.21,79.7492791218182,300000,4000,0.08,HOSP_1,300,54,95
2018-11-09,4,11,45,0,spring,23.75,88.36,42.18,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,99
2018-11-10,5,11,45,1,spring,23.61,88.79,43.15,77.81831482468044,300000,4000,0.08,HOSP_1,300,54,87
2018-11-11,6,11,45,1,spring,23.48,89.22,44.12,74.3388373911757,300000,4000,0.08,HOSP_1,300,54,83
2018-11-12,0,11,46,0,spring,23.35,89.67,45.1,70.00000000000001,300000,4000,0.08,HOSP_1,300,54,103
2018-11-13,1,11,46,0,spring,23.22,90.12,46.08,65.66116260882434,300000,4000,0.08,HOSP_1,300,54,99
2018-11-14,2,11,46,0,spring,23.1,90.58,47.06,62.18168517531976,300000,4000,0.08,HOSP_1,300,54,95
2018-11-15,3,11,46,0,spring,22.97,91.05,48.04,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,96
2018-11-16,4,11,46,0,spring,22.85,91.53,49.02,60.250720878181724,300000,4000,0.08,HOSP_1,300,54,100
2018-11-17,5,11,46,1,spring,22.73,92.02,50.0,62.181685175319664,300000,4000,0.08,HOSP_1,300,54,88
2018-11-18,6,11,46,1,spring,22.62,92.52,50.98,65.66116260882447,300000,4000,0.08,HOSP_1,300,54,84
2018-11-19,0,11,47,0,spring,22.5,93.02,51.96,69.99999999999987,300000,4000,0.08,HOSP_1,300,54,104
2018-11-20,1,11,47,0,spring,22.39,93.53,52.94,74.33883739117556,300000,4000,0.08,HOSP_1,300,54,100
2018-11-21,2,11,47,0,spring,22.28,94.05,53.92,77.81831482468017,300000,4000,0.08,HOSP_1,300,54,96
2018-11-22,3,11,47,0,spring,22.17,94.58,54.9,79.74927912181822,300000,4000,0.08,HOSP_1,300,54,97
2018-11-23,4,11,47,0,spring,22.06,95.12,55.88,79.74927912181829,300000,4000,0.08,HOSP_1,300,54,102
2018-11-24,5,11,47,1,spring,21.96,95.66,56.85,77.81831482468023,300000,4000,0.08,HOSP_1,300,54,89
2018-11-25,6,11,47,1,spring,21.86,96.21,57.82,74.33883739117563,300000,4000,0.08,HOSP_1,300,54,85
2018-11-26,0,11,48,0,spring,21.76,96.77,58.79,69.99999999999996,300000,4000,0.08,HOSP_1,300,54,105
2018-11-27,1,11,48,0,spring,21.66,97.33,59.75,65.66116260882454,300000,4000,0.08,HOSP_1,300,54,101
2018-11-28,2,11,48,0,spring,21.57,97.9,60.72,62.181685175319714,300000,4000,0.08,HOSP_1,300,54,98
2018-11-29,3,11,48,0,spring,21.48,98.48,61.67,60.250720878181745,300000,4000,0.08,HOSP_1,300,54,98
2018-11-30,4,11,48,0,spring,21.39,99.06,62.62,60.25072087818174,300000,4000,0.08,HOSP_1,300,54,103
2018-12-01,5,12,48,1,winter,21.3,99.65,63.57,62.18168517531971,300000,4000,0.08,HOSP_1,300,54,90
2018-12-02,6,12,48,1,winter,21.22,100.25,64.51,65.66116260882427,300000,4000,0.08,HOSP_1,300,54,87
2018-12-03,0,12,49,0,winter,21.14,100.85,65.45,69.99999999999994,300000,4000,0.08,HOSP_1,300,54,107
2018-12-04,1,12,49,0,winter,21.06,101.46,66.38,74.33883739117537,300000,4000,0.08,HOSP_1,300,54,103
2018-12-05,2,12,49,0,winter,20.98,102.07,67.31,77.81831482468021,300000,4000,0.08,HOSP_1,300,54,99
2018-12-06,3,12,49,0,winter,20.91,102.69,68.22,79.74927912181816,300000,4000,0.08,HOSP_1,300,54,99
2018-12-07,4,12,49,0,winter,20.84,103.31,69.13,79.74927912181822,300000,4000,0.08,HOSP_1,300,54,104
2018-12-08,5,12,49,1,winter,20.77,103.94,70.04,77.81831482468036,300000,4000,0.08,HOSP_1,300,54,92
2018-12-09,6,12,49,1,winter,20.71,104.57,70.93,74.33883739117557,300000,4000,0.08,HOSP_1,300,54,88
2018-12-10,0,12,50,0,winter,20.65,105.21,71.82,69.99999999999989,300000,4000,0.08,HOSP_1,300,54,108
2018-12-11,1,12,50,0,winter,20.59,105.85,72.7,65.66116260882447,300000,4000,0.08,HOSP_1,300,54,104
2018-12-12,2,12,50,0,winter,20.53,106.5,73.57,62.18168517531967,300000,4000,0.08,HOSP_1,300,54,128
2018-12-13,3,12,50,0,winter,20.48,107.15,74.43,60.250720878181795,300000,4000,0.08,HOSP_1,300,54,127
2018-12-14,4,12,50,0,winter,20.43,107.8,75.28,60.25072087818176,300000,4000,0.08,HOSP_1,300,54,139
2018-12-15,5,12,50,1,winter,20.38,108.46,76.12,62.18168517531957,300000,4000,0.08,HOSP_1,300,54,124
2018-12-16,6,12,50,1,winter,20.33,109.12,76.96,65.66116260882433,300000,4000,0.08,HOSP_1,300,54,119
2018-12-17,0,12,51,0,winter,20.29,109.79,77.78,69.99999999999973,300000,4000,0.08,HOSP_1,300,54,140
2018-12-18,1,12,51,0,winter,20.25,110.45,78.59,74.33883739117543,300000,4000,0.08,HOSP_1,300,54,138
2018-12-19,2,12,51,0,winter,20.21,111.12,79.39,77.81831482468009,300000,4000,0.08,HOSP_1,300,54,130
2018-12-20,3,12,51,0,winter,20.18,111.8,80.18,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,129
2018-12-21,4,12,51,0,winter,20.15,112.47,80.95,79.7492791218182,300000,4000,0.08,HOSP_1,300,54,141
2018-12-22,5,12,51,1,winter,20.12,113.15,81.72,77.81831482468031,300000,4000,0.08,HOSP_1,300,54,126
2018-12-23,6,12,51,1,winter,20.09,113.83,82.47,74.3388373911755,300000,4000,0.08,HOSP_1,300,54,121
2018-12-24,0,12,52,0,winter,20.07,114.51,83.21,70.0000000000001,300000,4000,0.08,HOSP_1,300,54,142
2018-12-25,1,12,52,0,winter,20.05,115.19,83.94,65.66116260882441,300000,4000,0.08,HOSP_1,300,54,140
2018-12-26,2,12,52,0,winter,20.04,115.88,84.65,62.18168517531981,300000,4000,0.08,HOSP_1,300,54,132
2018-12-27,3,12,52,0,winter,20.02,116.56,85.36,60.25072087818178,300000,4000,0.08,HOSP_1,300,54,131
2018-12-28,4,12,52,0,winter,20.01,117.25,86.04,60.25072087818171,300000,4000,0.08,HOSP_1,300,54,143
2018-12-29,5,12,52,1,winter,20.01,117.94,86.72,62.181685175319615,300000,4000,0.08,HOSP_1,300,54,128
2018-12-30,6,12,52,1,winter,20.0,118.62,87.38,65.6611626088244,300000,4000,0.08,HOSP_1,300,54,123
2018-12-31,0,12,1,0,winter,20.0,119.31,88.02,69.9999999999998,300000,4000,0.08,HOSP_1,300,54,144
2019-01-01,1,1,1,0,winter,20.0,120.0,88.65,74.33883739117574,300000,4000,0.08,HOSP_1,300,54,142
2019-01-02,2,1,1,0,winter,20.01,120.69,89.27,77.8183148246803,300000,4000,0.08,HOSP_1,300,54,134
2019-01-03,3,1,1,0,winter,20.01,121.38,89.87,79.74927912181826,300000,4000,0.08,HOSP_1,300,54,133
2019-01-04,4,1,1,0,winter,20.02,122.06,90.45,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,145
2019-01-05,5,1,1,1,winter,20.04,122.75,91.02,77.81831482468027,300000,4000,0.08,HOSP_1,300,54,130
2019-01-06,6,1,1,1,winter,20.05,123.44,91.57,74.3388373911757,300000,4000,0.08,HOSP_1,300,54,125
2019-01-07,0,1,2,0,winter,20.07,124.12,92.11,70.00000000000003,300000,4000,0.08,HOSP_1,300,54,146
2019-01-08,1,1,2,0,winter,20.09,124.81,92.63,65.66116260882461,300000,4000,0.08,HOSP_1,300,54,144
2019-01-09,2,1,2,0,winter,20.12,125.49,93.14,62.181685175319764,300000,4000,0.08,HOSP_1,300,54,136
2019-01-10,3,1,2,0,winter,20.15,126.17,93.62,60.25072087818177,300000,4000,0.08,HOSP_1,300,54,135
2019-01-11,4,1,2,0,winter,20.18,126.85,94.1,60.250720878181724,300000,4000,0.08,HOSP_1,300,54,147
2019-01-12,5,1,2,1,winter,20.21,127.53,94.55,62.18168517531966,300000,4000,0.08,HOSP_1,300,54,132
2019-01-13,6,1,2,1,winter,20.25,128.2,94.99,65.6611626088242,300000,4000,0.08,HOSP_1,300,54,126
2019-01-14,0,1,3,0,winter,20.29,128.88,95.41,70.00000000000014,300000,4000,0.08,HOSP_1,300,54,148
2019-01-15,1,1,3,0,winter,20.33,129.55,95.81,74.33883739117556,300000,4000,0.08,HOSP_1,300,54,146
2019-01-16,2,1,3,0,winter,20.38,130.21,96.19,77.81831482468034,300000,4000,0.08,HOSP_1,300,54,138
2019-01-17,3,1,3,0,winter,20.43,130.88,96.56,79.7492791218182,300000,4000,0.08,HOSP_1,300,54,137
2019-01-18,4,1,3,0,winter,20.48,131.54,96.91,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,149
2019-01-19,5,1,3,1,winter,20.53,132.2,97.24,77.8183148246804,300000,4000,0.08,HOSP_1,300,54,134
2019-01-20,6,1,3,1,winter,20.59,132.85,97.55,74.33883739117564,300000,4000,0.08,HOSP_1,300,54,128
2019-01-21,0,1,4,0,winter,20.65,133.5,97.85,69.99999999999996,300000,4000,0.08,HOSP_1,300,54,150
2019-01-22,1,1,4,0,winter,20.71,134.15,98.12,65.66116260882454,300000,4000,0.08,HOSP_1,300,54,148
2019-01-23,2,1,4,0,winter,20.77,134.79,98.38,62.18168517531972,300000,4000,0.08,HOSP_1,300,54,139
2019-01-24,3,1,4,0,winter,20.84,135.43,98.62,60.25072087818181,300000,4000,0.08,HOSP_1,300,54,138
2019-01-25,4,1,4,0,winter,20.91,136.06,98.84,60.25072087818174,300000,4000,0.08,HOSP_1,300,54,151
2019-01-26,5,1,4,1,winter,20.98,136.69,99.04,62.18168517531953,300000,4000,0.08,HOSP_1,300,54,135
2019-01-27,6,1,4,1,winter,21.06,137.31,99.22,65.66116260882451,300000,4000,0.08,HOSP_1,300,54,130
2019-01-28,0,1,5,0,winter,21.14,137.93,99.38,69.99999999999993,300000,4000,0.08,HOSP_1,300,54,152
2019-01-29,1,1,5,0,winter,21.22,138.54,99.53,74.33883739117562,300000,4000,0.08,HOSP_1,300,54,150
2019-01-30,2,1,5,0,winter,21.3,139.15,99.65,77.81831482468021,300000,4000,0.08,HOSP_1,300,54,141
2019-01-31,3,1,5,0,winter,21.39,139.75,99.76,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,140
2019-02-01,4,2,5,0,winter,21.48,140.35,99.85,79.74927912181822,300000,4000,0.08,HOSP_1,300,54,153
2019-02-02,5,2,5,1,winter,21.57,140.94,99.91,77.81831482468036,300000,4000,0.08,HOSP_1,300,54,137
2019-02-03,6,2,5,1,winter,21.66,141.52,99.96,74.33883739117557,300000,4000,0.08,HOSP_1,300,54,131
2019-02-04,0,2,6,0,winter,21.76,142.1,99.99,70.00000000000017,300000,4000,0.08,HOSP_1,300,54,154
2019-02-05,1,2,6,0,winter,21.86,142.67,100.0,65.66116260882448,300000,4000,0.08,HOSP_1,300,54,151
2019-02-06,2,2,6,0,winter,21.96,143.23,99.99,62.181685175319856,300000,4000,0.08,HOSP_1,300,54,143
2019-02-07,3,2,6,0,winter,22.06,143.79,99.96,60.250720878181795,300000,4000,0.08,HOSP_1,300,54,142
2019-02-08,4,2,6,0,winter,22.17,144.34,99.91,60.250720878181696,300000,4000,0.08,HOSP_1,300,54,154
2019-02-09,5,2,6,1,winter,22.28,144.88,99.85,62.18168517531974,300000,4000,0.08,HOSP_1,300,54,139
2019-02-10,6,2,6,1,winter,22.39,145.42,99.76,65.66116260882433,300000,4000,0.08,HOSP_1,300,54,133
2019-02-11,0,2,7,0,winter,22.5,145.95,99.65,70.0,300000,4000,0.08,HOSP_1,300,54,156
2019-02-12,1,2,7,0,winter,22.62,146.47,99.53,74.33883739117567,300000,4000,0.08,HOSP_1,300,54,153
2019-02-13,2,2,7,0,winter,22.73,146.98,99.38,77.81831482468026,300000,4000,0.08,HOSP_1,300,54,144
2019-02-14,3,2,7,0,winter,22.85,147.48,99.22,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,143
2019-02-15,4,2,7,0,winter,22.97,147.98,99.04,79.74927912181826,300000,4000,0.08,HOSP_1,300,54,156
2019-02-16,5,2,7,1,winter,23.1,148.47,98.84,77.81831482468031,300000,4000,0.08,HOSP_1,300,54,140
2019-02-17,6,2,7,1,winter,23.22,148.95,98.62,74.33883739117577,300000,4000,0.08,HOSP_1,300,54,134
2019-02-18,0,2,8,0,winter,23.35,149.42,98.38,70.00000000000011,300000,4000,0.08,HOSP_1,300,54,157
2019-02-19,1,2,8,0,winter,23.48,149.88,98.12,65.66116260882468,300000,4000,0.08,HOSP_1,300,54,155
2019-02-20,2,2,8,0,winter,23.61,150.33,97.85,62.181685175319814,300000,4000,0.08,HOSP_1,300,54,146
2019-02-21,3,2,8,0,winter,23.75,150.78,97.55,60.25072087818172,300000,4000,0.08,HOSP_1,300,54,144
2019-02-22,4,2,8,0,winter,23.88,151.21,97.24,60.250720878181774,300000,4000,0.08,HOSP_1,300,54,157
2019-02-23,5,2,8,1,winter,24.02,151.64,96.91,62.18168517531979,300000,4000,0.08,HOSP_1,300,54,141
2019-02-24,6,2,8,1,winter,24.16,152.05,96.56,65.66116260882438,300000,4000,0.08,HOSP_1,300,54,135
2019-02-25,0,2,9,0,winter,24.3,152.46,96.19,70.00000000000007,300000,4000,0.08,HOSP_1,300,54,159
2019-02-26,1,2,9,0,winter,24.44,152.86,95.81,74.33883739117549,300000,4000,0.08,HOSP_1,300,54,156
2019-02-27,2,2,9,0,winter,24.58,153.25,95.41,77.8183148246803,300000,4000,0.08,HOSP_1,300,54,147
2019-02-28,3,2,9,0,winter,24.73,153.62,94.99,79.74927912181819,300000,4000,0.08,HOSP_1,300,54,146
2019-03-01,4,3,9,0,spring,24.88,153.99,94.55,79.74927912181825,300000,4000,0.08,HOSP_1,300,54,158
2019-03-02,5,3,9,1,spring,25.02,154.35,94.1,77.81831482468046,300000,4000,0.08,HOSP_1,300,54,142
2019-03-03,6,3,9,1,spring,25.17,154.7,93.62,74.33883739117572,300000,4000,0.08,HOSP_1,300,54,136
2019-03-04,0,3,10,0,spring,25.33,155.04,93.14,70.00000000000004,300000,4000,0.08,HOSP_1,300,54,160
2019-03-05,1,3,10,0,spring,25.48,155.36,92.63,65.66116260882461,300000,4000,0.08,HOSP_1,300,54,157
2019-03-06,2,3,10,0,spring,25.63,155.68,92.11,62.18168517531959,300000,4000,0.08,HOSP_1,300,54,148
2019-03-07,3,3,10,0,spring,25.79,155.99,91.57,60.25072087818177,300000,4000,0.08,HOSP_1,300,54,147
2019-03-08,4,3,10,0,spring,25.95,156.28,91.02,60.25072087818179,300000,4000,0.08,HOSP_1,300,54,159
2019-03-09,5,3,10,1,spring,26.1,156.57,90.45,62.18168517531966,300000,4000,0.08,HOSP_1,300,54,143
2019-03-10,6,3,10,1,spring,26.26,156.84,89.87,65.66116260882444,300000,4000,0.08,HOSP_1,300,54,137
2019-03-11,0,3,11,0,spring,26.42,157.1,89.27,69.99999999999986,300000,4000,0.08,HOSP_1,300,54,161
2019-03-12,1,3,11,0,spring,26.58,157.35,88.65,74.33883739117555,300000,4000,0.08,HOSP_1,300,54,158
2019-03-13,2,3,11,0,spring,26.75,157.59,88.02,77.81831482468016,300000,4000,0.08,HOSP_1,300,54,149
2019-03-14,3,3,11,0,spring,26.91,157.82,87.38,79.7492791218182,300000,4000,0.08,HOSP_1,300,54,147
2019-03-15,4,3,11,0,spring,27.07,158.04,86.72,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,160
2019-03-16,5,3,11,1,spring,27.24,158.25,86.04,77.81831482468041,300000,4000,0.08,HOSP_1,300,54,144
2019-03-17,6,3,11,1,spring,27.4,158.45,85.36,74.33883739117564,300000,4000,0.08,HOSP_1,300,54,138
2019-03-18,0,3,12,0,spring,27.57,158.63,84.65,70.00000000000026,300000,4000,0.08,HOSP_1,300,54,161
2019-03-19,1,3,12,0,spring,27.74,158.8,83.94,65.6611626088243,300000,4000,0.08,HOSP_1,300,54,158
2019-03-20,2,3,12,0,spring,27.91,158.96,83.21,62.18168517531973,300000,4000,0.08,HOSP_1,300,54,149
2019-03-21,3,3,12,0,spring,28.08,159.11,82.47,60.25072087818175,300000,4000,0.08,HOSP_1,300,54,148
2019-03-22,4,3,12,0,spring,28.24,159.25,81.72,60.25072087818174,300000,4000,0.08,HOSP_1,300,54,161
2019-03-23,5,3,12,1,spring,28.41,159.38,80.95,62.1816851753197,300000,4000,0.08,HOSP_1,300,54,144
2019-03-24,6,3,12,1,spring,28.58,159.49,80.18,65.66116260882426,300000,4000,0.08,HOSP_1,300,54,138
2019-03-25,0,3,13,0,spring,28.76,159.6,79.39,69.99999999999991,300000,4000,0.08,HOSP_1,300,54,162
2019-03-26,1,3,13,0,spring,28.93,159.69,78.59,74.3388373911756,300000,4000,0.08,HOSP_1,300,54,159
2019-03-27,2,3,13,0,spring,29.1,159.77,77.78,77.8183148246802,300000,4000,0.08,HOSP_1,300,54,149
2019-03-28,3,3,13,0,spring,29.27,159.84,76.96,79.74927912181823,300000,4000,0.08,HOSP_1,300,54,148
2019-03-29,4,3,13,0,spring,29.44,159.89,76.12,79.74927912181829,300000,4000,0.08,HOSP_1,300,54,161
